host_id,title,description,address,lat,lng,bathroom_count,bed_count,bedroom_count,headcount_capacity,cleaning_fee,daily_price,lodging_tax_ratio,sale_ratio,service_fee,rating_star_score,review_count
265,유한회사 중앙한강플랫폼 호텔,Aperiam veritatis asperiores. Molestiae porro quas odit veniam totam. Quo natus velit possimus quae quae voluptates cumque. Nostrum natus maxime eligendi.,부산광역시 강남구 양재천1가 385-96,36.20389,127.08472,2,3,4,7,1500,74441,10,7,3500,1.91,213
1301,(유) 원더 도미토리,"Sint exercitationem nulla eligendi. Excepturi deleniti nam numquam aut tempore.
Non possimus tempora enim ullam sit minima. Id autem sapiente repellat voluptates. Facilis sint vitae quasi blanditiis.",대전광역시 중구 논현거리 지하31,36.82167,128.63083,2,3,1,1,10000,285230,10,5,3000,2.89,371
215,유한회사 고구려 호텔,Impedit deserunt itaque accusantium necessitatibus. Doloremque voluptate consequuntur occaecati.,세종특별자치시 금천구 도산대51가 955 (민지송강동),34.8825,128.62667,3,5,2,8,5900,326907,10,3,1400,3.33,453
1187,유한회사 브레인센터 한옥,Assumenda alias recusandae quia. Similique fugit quas. Aut eius explicabo laborum aliquid ullam.,광주광역시 중랑구 역삼가 94-56,34.8825,128.62667,2,3,1,7,4300,64892,10,2,3400,4.31,221
1956,(유) 한강 아파트,Molestias accusamus illum maxime aut ipsam. Consequuntur fuga temporibus officia accusamus perferendis nam. Quod possimus sit et suscipit fugiat suscipit.,전라남도 청주시 흥덕구 테헤란04거리 397-78,36.82167,128.63083,2,2,5,10,4200,129271,10,5,1000,4.79,288
1609,유한회사 고려네트워크 호텔,Deleniti at asperiores vitae eaque necessitatibus vero. Minima numquam perferendis adipisci odit tempore. Mollitia perspiciatis incidunt consequuntur harum consectetur vel.,광주광역시 관악구 서초대가 204-66,36.20389,127.08472,2,3,2,7,5300,33966,10,6,2800,2.96,139
28,(유) 푸른가람에너지 게스트하우스,Nisi libero earum eos assumenda vel. Qui eius quisquam optio eveniet possimus sunt.,대전광역시 중구 백제고분9길 40-21,36.82167,128.63083,3,4,4,4,5900,74617,10,10,3600,4.17,317
1027,(유) 유니온원더테크 아파트,Laborum veniam animi et. Necessitatibus atque temporibus quas. Nisi aperiam libero ratione iure sed. Dolorum quasi culpa temporibus.,전라남도 공주시 압구정1길 959,34.8825,128.62667,3,2,2,10,6000,23947,10,6,2400,1.67,18
1737,(유) 네오에코바이오 멘션,Magni repellendus aut mollitia temporibus fuga. Dolorum inventore totam odio quae.,경상남도 가평군 언주9거리 566 (상훈최면),34.8825,128.62667,1,3,3,7,1700,62057,10,4,3800,4.86,249
1454,주식회사 하나 호텔,"Quas vero quasi accusantium sunt harum nesciunt rem. Id possimus similique libero.
Doloribus id nemo. Totam tenetur minima eveniet vel consequuntur ratione. Voluptates cum perspiciatis.",강원도 남양주시 압구정711길 12 (서현장읍),37.1759,128.9889,3,3,4,6,3900,121947,10,10,3100,3.45,466
1474,유한회사 인포 한옥,Aperiam architecto officia est esse eveniet. Quod iusto quas delectus suscipit enim quis hic.,경상남도 안산시 상록구 반포대로 112-84 (정수노읍),36.82167,128.63083,3,5,2,7,4600,81113,10,5,2700,2.1,143
1035,(유) 넥스트글로벌코스메틱 한옥,Voluptate quasi reiciendis earum. Alias sed tenetur occaecati. Quibusdam odit reiciendis iure cupiditate eveniet.,제주특별자치도 논산시 테헤란거리 939-64,36.20389,127.08472,1,4,2,4,6500,36626,10,3,4800,2.13,30
1248,주식회사 이노 아파트,Corporis ipsum doloribus veritatis harum. Unde ratione tenetur iure. Ipsam corporis nam ducimus. Mollitia impedit repudiandae omnis quam amet modi excepturi.,충청남도 안양시 동안구 석촌호수8가 315,37.65639,126.835,1,5,2,6,3300,24193,10,5,1400,1.63,195
770,(유) 나루스타출판 모텔,"Sequi asperiores iusto magni magni consectetur soluta corporis. Cumque repellendus suscipit quae. Veniam ab necessitatibus.
Sit quidem maiores culpa. Corporis pariatur dicta quam dolorum iusto.",인천광역시 남구 도산대로 371-5,36.82167,128.63083,1,4,3,10,8500,78901,10,2,1100,1.64,282
954,(유) 미래정보통신 아파트,Dicta placeat quo dicta rem autem corrupti. Voluptates officia magni quibusdam sint nesciunt incidunt. Necessitatibus omnis veritatis alias magni perspiciatis.,전라남도 청주시 서원구 석촌호수거리 506,37.1759,128.9889,1,2,2,6,8800,136402,10,9,1100,4.83,422
1187,(유) 백제엔지니어링 한옥,Itaque est voluptates qui in ullam. Vero quis aut fugit. Dolore ipsam iure quae.,경상북도 수원시 영통구 학동길 830,36.6009,126.665,3,3,5,4,9900,166555,10,6,4800,1.68,173
1766,(주) 푸른에이아이 한옥,Aliquam libero pariatur voluptate in. Neque temporibus consequuntur. Quidem iusto voluptatum explicabo sed repudiandae inventore.,경기도 수원시 권선구 백제고분21길 621 (지아최김읍),36.6009,126.665,1,2,1,9,8000,339188,10,6,2400,1.02,319
1924,(주) 원더종합반도체 아파트,Ipsa impedit rem aliquid exercitationem reprehenderit. Suscipit in maiores possimus. Tenetur laborum delectus nemo beatae doloremque dolor.,인천광역시 동작구 영동대로 326,34.8825,128.62667,2,3,5,9,6000,163338,10,9,2600,1.2,263
873,(유) 이노그룹 한옥,Similique libero nihil reprehenderit beatae id. Consequatur suscipit consequuntur blanditiis explicabo quis tempore libero. Optio quod repudiandae in.,부산광역시 강서구 석촌호수거리 552-51 (영철김면),36.6009,126.665,1,2,2,10,4300,503846,10,10,1100,3.07,206
1170,주식회사 라온코어소프트 멘션,"Quas fuga ratione mollitia labore. Unde iste quasi voluptate vitae similique.
Quidem molestiae eaque. Deleniti consequatur corrupti consequatur dignissimos. Nostrum occaecati vero voluptatum.",부산광역시 강동구 봉은사거리 75,37.1759,128.9889,1,5,4,1,5700,423005,10,6,4200,2.01,75
1739,주식회사 브레인 게스트하우스,"Quos delectus aliquid maxime omnis inventore ratione.
Quae dignissimos quo provident. Minima dolore eaque ab consequuntur aut iste.",부산광역시 서초구 석촌호수가 61 (은서김읍),37.1759,128.9889,3,5,3,1,5900,245519,10,10,1500,4.26,215
1849,(유) 이노상사 민박,Velit pariatur possimus qui. Iste perspiciatis odit enim. Voluptatibus iusto porro est.,광주광역시 동대문구 오금길 766-7 (영식김박면),34.8825,128.62667,2,4,1,4,8000,705453,10,10,500,4.9,271
782,유한회사 이노시너지뷰티 한옥,"Explicabo repudiandae soluta. Voluptatum labore eligendi occaecati similique qui accusantium amet. Minima ratione fugiat tempore provident laboriosam.
Repellendus iure beatae culpa cumque debitis.",전라남도 안양시 만안구 서초대거리 386-97,34.8825,128.62667,3,4,5,10,6400,466487,10,2,900,3.26,142
1043,유한회사 우리 아파트,"Neque dicta architecto delectus accusamus commodi. Vero veniam error voluptas eligendi a aliquid eum. Excepturi ex reprehenderit in beatae molestias quos.
Laudantium sint consectetur quidem in ab.",경상북도 태안군 강남대89로 283-60 (영자황마을),37.65639,126.835,2,1,3,5,9200,309486,10,1,1100,1.2,59
1363,주식회사 원더출판 멘션,"Expedita repellendus dignissimos dolor occaecati. Consequuntur ipsum distinctio ex.
Nobis doloribus deserunt accusamus tempore quisquam. Ipsa consequuntur esse beatae accusamus cum tenetur impedit.",세종특별자치시 마포구 개포거리 302-26 (명숙최면),37.65639,126.835,3,4,4,9,2700,285799,10,5,4600,4.73,297
1115,유한회사 백제 아파트,Reiciendis repudiandae ex doloremque voluptas suscipit numquam. Necessitatibus beatae fuga praesentium facere provident. Placeat impedit soluta nam exercitationem est impedit.,서울특별시 용산구 영동대길 지하533,36.20389,127.08472,1,4,2,9,3900,221321,10,9,2500,4.03,224
105,주식회사 에코보람반도체 모텔,Eum asperiores fugit deleniti itaque sequi quas minus. Eaque provident rem atque culpa deserunt aliquid molestias. Doloribus velit distinctio ipsum. Ea consequatur quisquam dicta.,서울특별시 영등포구 봉은사거리 298-17,36.6009,126.665,3,2,1,1,7600,32297,10,9,1700,4.96,28
1172,주식회사 중앙 아파트,"Dolor error aspernatur. Ut illum sequi a maiores voluptatibus hic.
Vel voluptatibus velit sed eos eaque. Perspiciatis labore officia delectus at.",제주특별자치도 고양시 일산서구 봉은사8가 651 (은주김김동),34.8825,128.62667,1,2,3,10,1100,82151,10,9,700,2.76,304
505,유한회사 라온 한옥,Quaerat assumenda placeat iste. Placeat sapiente perspiciatis facilis tempora officia architecto. Ipsa perspiciatis fugit veniam. Accusamus officiis laboriosam illum ex eaque.,경기도 수원시 언주길 224-13 (상호이리),36.82167,128.63083,3,2,5,4,3400,396693,10,6,2600,4.38,54
1028,유한회사 백제우리랩스 아파트,Voluptate praesentium voluptatum dicta soluta laudantium nostrum esse. Odio quasi assumenda nulla nam non.,서울특별시 광진구 영동대거리 814-57 (지혜이안면),36.6009,126.665,3,3,2,8,3900,562185,10,2,3100,3.75,371
1687,유한회사 라온기획 멘션,Ducimus iusto odit explicabo cupiditate iure. Reprehenderit aut optio neque quasi sint commodi.,경상북도 영월군 오금로 418,37.1759,128.9889,2,1,3,2,8400,49329,10,4,2300,3.58,448
1604,(유) 제나연구소 게스트하우스,"Nobis excepturi at. Mollitia earum unde consectetur. Placeat exercitationem pariatur inventore.
Hic atque placeat iste. Eum aperiam voluptas quidem. Officiis fugiat culpa similique repellat eius.",경상북도 안산시 상록구 서초대22로 441,34.8825,128.62667,3,2,4,2,2600,271882,10,5,1400,2.54,346
1467,(주) 조선 한옥,"Incidunt excepturi sequi incidunt. At distinctio illum molestiae vero adipisci enim. Doloremque iure ad ut minus ipsam nam quod.
Tempore ratione voluptate tenetur quod aut totam.",대전광역시 성동구 개포898로 622,36.82167,128.63083,2,4,4,9,6100,338549,10,7,4500,3.45,149
567,유한회사 겨레항공 게스트하우스,"Beatae maiores aliquid veniam veniam necessitatibus quia. Quis laudantium vel ad alias.
Eius rerum distinctio velit assumenda totam. Autem ipsam possimus eligendi odit amet consequuntur.",경기도 청주시 상당구 개포7로 271-52 (동현김동),37.1759,128.9889,2,1,1,5,7700,393094,10,3,3500,2.73,265
469,유한회사 가온랩스 호텔,Voluptate pariatur numquam. Delectus quibusdam adipisci nesciunt officia quod. Sapiente repellendus praesentium suscipit quod ducimus.,제주특별자치도 청주시 흥덕구 개포로 260-8 (성현이리),34.8825,128.62667,2,4,3,7,6500,301367,10,4,4100,4.93,235
1337,(주) 라온센터 호텔,"Placeat aliquam quia amet nihil. Vel non sapiente impedit.
Esse laudantium ratione eos. Facere iusto facilis natus illum provident tenetur.",강원도 용인시 처인구 선릉15길 116-13 (은정오하마을),34.8825,128.62667,1,3,4,2,4800,378181,10,10,4100,2.22,454
716,(유) 하나개발 도미토리,Voluptas beatae praesentium fugiat nam. Rerum iusto perferendis corrupti rem molestiae illo. Mollitia dignissimos perferendis laboriosam.,제주특별자치도 괴산군 가락0로 450-79,36.20389,127.08472,2,5,2,5,5800,371665,10,8,700,3.03,449
422,유한회사 에코소프트 민박,"Expedita harum ut. Magnam nisi neque repudiandae occaecati excepturi eos.
Fugit numquam cupiditate dolorem nihil. Molestias sit nihil maiores iusto dicta.",충청남도 성남시 가락길 지하212,37.1759,128.9889,2,1,2,9,8200,421449,10,10,4000,1.13,197
1985,유한회사 우리 도미토리,"Neque adipisci distinctio perferendis vero. Aspernatur atque minima culpa non quo eaque.
Neque consectetur commodi qui deserunt. Quia cumque fugit dolor voluptatum optio.",전라남도 홍천군 오금로 202,36.20389,127.08472,3,3,1,1,1600,16946,10,10,4100,1.42,284
1847,(주) 네오 한옥,Fugit architecto optio adipisci possimus repellat. Id quod rerum similique iusto repellendus.,제주특별자치도 오산시 논현17거리 903 (우진김리),36.20389,127.08472,1,4,3,9,2700,42674,10,6,2200,2.62,341
619,유한회사 가람 아파트,"Est hic magni praesentium sunt.
Eligendi quidem voluptas illo. Animi architecto voluptatibus cupiditate eos magnam eius ratione.",충청남도 평창군 삼성가 495-11 (재호김김면),36.6009,126.665,3,3,1,5,5900,459217,10,3,1700,1.68,392
1586,유한회사 고려 아파트,"Facilis asperiores delectus quia eius laudantium. Natus delectus facere voluptatem.
Esse minus ex odit. Iure pariatur ut.",인천광역시 강북구 서초대333길 775 (혜진이리),34.8825,128.62667,2,5,2,4,6600,79419,10,3,1800,4.24,179
120,(주) 국민우리시스템 민박,Vitae sequi itaque laboriosam distinctio laborum in cupiditate. Rem debitis pariatur odio tenetur quae. Neque maxime iusto alias officiis placeat.,경상북도 안양시 만안구 압구정가 485-48,37.1759,128.9889,3,3,4,5,2400,49095,10,2,500,4.59,89
1452,주식회사 발해 게스트하우스,"Tempora repellat magnam ipsam earum deleniti.
Soluta natus blanditiis voluptatem. Quos labore cupiditate error nam harum dignissimos. Consectetur odit neque eligendi veniam.",충청남도 안산시 상록구 언주가 414 (예은이허마을),36.20389,127.08472,1,4,2,2,5500,331425,10,8,3700,2.38,288
1020,유한회사 발해그룹 아파트,Sed consequuntur accusantium ea placeat aut. Deleniti necessitatibus rem vero est debitis quam placeat. Itaque rerum mollitia mollitia ipsam deleniti.,대전광역시 강남구 영동대길 232-8 (서연이이읍),36.82167,128.63083,2,1,2,3,4900,82974,10,2,2900,1.55,198
1729,주식회사 에코연구소 멘션,Doloribus alias totam voluptate. Vel temporibus ad error illum. Vel deserunt iste molestias.,경상북도 정선군 강남대4가 483-5 (은정김동),36.82167,128.63083,2,5,1,6,6100,150997,10,8,4200,1.29,19
51,(주) 아름에이아이 민박,Qui provident similique maiores nemo. Praesentium alias quasi culpa error ipsam. Nemo eaque quasi ullam. Placeat necessitatibus quibusdam eius facere.,울산광역시 용산구 석촌호수90거리 53-92 (지훈장이동),36.82167,128.63083,2,5,4,7,9000,314735,10,3,2700,1.5,244
1020,(유) 유니온신문 게스트하우스,Illum doloribus nisi repellendus quibusdam harum voluptatibus. Cumque voluptatum similique nobis. Veniam tenetur iure vitae.,충청북도 안산시 단원구 개포길 938-5,36.82167,128.63083,3,2,1,5,8000,294373,10,1,1700,1.38,114
1529,(유) 다올기획 아파트,"Voluptatem consequatur nulla. Repellendus ut at ea.
Vitae aliquam recusandae iusto error quasi. Cupiditate reiciendis porro totam occaecati. Porro cupiditate dicta.",전라북도 서천군 개포60로 884 (서준조이리),37.1759,128.9889,2,1,1,10,6100,301247,10,10,900,3.94,48
517,(주) 모두 모텔,Dignissimos officiis iusto reprehenderit voluptates iure amet repellat. Facilis vero deserunt necessitatibus porro blanditiis. Soluta saepe earum labore maxime repudiandae cumque.,전라남도 예산군 잠실가 811 (은서문박동),37.1759,128.9889,3,1,1,10,6300,165915,10,5,2000,2.22,458
625,주식회사 우리 호텔,"Repudiandae expedita libero totam officia. Doloribus nulla incidunt nemo natus. Voluptas dicta odit aliquid explicabo non.
A at sapiente beatae quisquam. Eaque animi voluptatibus dignissimos.",세종특별자치시 서초구 양재천길 677,36.82167,128.63083,1,2,4,6,4700,57428,10,7,2300,4.13,436
466,(유) 모두 모텔,Consequatur dignissimos recusandae minima. Totam voluptatibus quam ea beatae. Laboriosam iusto sunt eum consequatur nisi architecto occaecati.,경상남도 철원군 압구정157거리 71,36.82167,128.63083,1,5,2,6,7300,429423,10,1,1200,4.58,323
739,(주) 조선한빛정보통신 호텔,Eligendi sit unde maxime facere ea natus. Dignissimos quisquam similique asperiores ab ut neque earum.,충청남도 수원시 팔달구 언주로 852-91 (주원김마을),36.6009,126.665,1,2,3,5,7300,184383,10,7,4300,4.58,45
835,(주) 조선 아파트,"Et impedit blanditiis voluptate. Suscipit possimus laboriosam consequatur sed.
Tenetur architecto eaque officiis doloribus eius. Reprehenderit cupiditate placeat facere magnam.",광주광역시 북구 언주189길 144,36.20389,127.08472,2,5,1,1,3500,207837,10,1,1000,3.53,23
446,(유) 우리아름은행 한옥,Repellat harum atque totam. Magni soluta commodi officiis molestias labore ipsa labore. Vero beatae atque ullam ratione modi.,세종특별자치시 동구 영동대1가 264-56 (서영이김리),37.1759,128.9889,2,2,5,6,4900,254024,10,3,3100,4.39,16
1929,주식회사 스타가야플랫폼 게스트하우스,Amet at eligendi nesciunt adipisci minima. Eveniet reiciendis quos ipsam eveniet nobis quia perferendis.,전라북도 청주시 청원구 개포543로 지하394 (진호김박동),36.6009,126.665,2,5,4,1,3300,15229,10,7,3900,1.21,16
65,(유) 네오제나테크 한옥,"Consectetur recusandae aperiam ad autem totam. Harum commodi quia voluptates aspernatur sequi possimus.
Magnam veniam velit distinctio ipsa eaque sequi iusto.",서울특별시 송파구 영동대6가 253-28 (지민한동),37.65639,126.835,3,4,1,7,9800,144395,10,7,5000,2.28,183
